frame,second,id,label,x1,y1,x2,y2,vx1,vy1,vx2,vy2,distance_m,speed_kmh,video
230,7.67,80,car,-16,420,82,488,-8.0,-1.0,-41.0,2.0,14.03,20.34,challenge_video_data
231,7.71,80,car,-9,418,48,487,7.0,-2.0,-34.0,-1.0,24.12,20.5,challenge_video_data
232,7.74,80,car,-4,422,9,487,5.0,4.0,-39.0,0.0,105.77,38.61,challenge_video_data
234,7.81,82,car,408,438,460,465,-8.0,-2.0,-3.0,0.0,26.44,6.03,challenge_video_data
235,7.84,82,car,373,434,441,466,-35.0,-4.0,-19.0,1.0,20.22,10.63,challenge_video_data
236,7.87,82,car,350,433,423,468,-23.0,-1.0,-18.0,2.0,18.84,12.33,challenge_video_data
237,7.91,82,car,339,433,416,469,-11.0,0.0,-7.0,1.0,17.86,12.26,challenge_video_data
238,7.94,82,car,325,435,400,470,-14.0,2.0,-16.0,1.0,18.33,13.69,challenge_video_data
239,7.97,82,car,313,436,389,472,-12.0,1.0,-11.0,2.0,18.09,14.42,challenge_video_data
240,8.01,82,car,300,436,373,476,-13.0,0.0,-16.0,4.0,18.84,12.71,challenge_video_data
241,8.04,82,car,277,438,366,478,-23.0,2.0,-7.0,2.0,15.45,11.04,challenge_video_data
242,8.07,82,car,249,436,349,480,-28.0,-2.0,-17.0,2.0,13.75,10.24,challenge_video_data
243,8.11,82,car,227,435,330,483,-22.0,-1.0,-19.0,3.0,13.35,9.54,challenge_video_data
244,8.14,82,car,205,436,306,484,-22.0,1.0,-24.0,1.0,13.61,9.17,challenge_video_data
245,8.17,82,car,175,438,285,487,-30.0,2.0,-21.0,3.0,12.5,9.51,challenge_video_data
246,8.21,82,car,139,437,262,490,-36.0,-1.0,-23.0,3.0,11.18,10.71,challenge_video_data
247,8.24,82,car,107,437,232,491,-32.0,0.0,-30.0,1.0,11.0,11.79,challenge_video_data
248,8.27,82,car,74,438,208,494,-33.0,1.0,-24.0,3.0,10.26,12.46,challenge_video_data
249,8.31,82,car,32,439,172,500,-42.0,1.0,-36.0,6.0,9.82,12.79,challenge_video_data
250,8.34,82,car,-8,438,133,500,-40.0,-1.0,-39.0,0.0,9.75,12.8,challenge_video_data
251,8.38,82,car,-9,438,94,504,-1.0,0.0,-39.0,4.0,13.35,12.61,challenge_video_data
252,8.41,82,car,-3,440,53,504,6.0,2.0,-41.0,0.0,24.55,14.17,challenge_video_data
236,7.87,83,car,495,432,533,454,-1.0,-1.0,-1.0,-1.0,36.18,5.43,challenge_video_data
237,7.91,83,car,491,431,530,456,-4.0,-1.0,-3.0,2.0,35.26,7.62,challenge_video_data
240,8.01,84,car,472,433,512,461,-3.0,-1.0,-2.0,0.0,34.38,4.88,challenge_video_data
241,8.04,84,car,499,435,537,458,7.570000000000164,2.0,25.0,-3.0,36.18,15.46,challenge_video_data
242,8.07,84,car,447,431,494,459,-52.0,-4.0,-43.0,1.0,29.26,12.63,challenge_video_data
243,8.11,84,car,440,430,484,459,-7.0,-1.0,-10.0,0.0,31.25,11.27,challenge_video_data
244,8.14,84,car,432,431,478,459,-8.0,1.0,-6.0,0.0,29.89,13.34,challenge_video_data
247,8.24,86,car,408,432,459,461,-6.0,-1.0,-3.0,0.0,26.96,7.94,challenge_video_data
248,8.27,86,car,396,430,449,464,-12.0,-2.0,-10.0,3.0,25.94,6.4,challenge_video_data
249,8.31,86,car,380,430,443,464,-16.0,0.0,-6.0,0.0,21.83,5.93,challenge_video_data
250,8.34,86,car,367,429,426,463,-13.0,-1.0,-17.0,-1.0,23.31,6.03,challenge_video_data
251,8.38,86,car,354,431,423,464,-13.0,2.0,-3.0,1.0,19.93,5.42,challenge_video_data
252,8.41,86,car,345,432,408,465,-9.0,1.0,-15.0,1.0,21.83,6.47,challenge_video_data
253,8.44,86,car,329,432,406,467,-16.0,0.0,-2.0,2.0,17.86,7.79,challenge_video_data
254,8.48,88,car,496,434,534,459,-5.0,-1.0,-3.0,0.0,36.18,7.74,challenge_video_data
255,8.51,88,car,487,434,527,458,-9.0,0.0,-7.0,-1.0,34.38,8.79,challenge_video_data
256,8.54,88,car,479,432,520,455,-8.0,-2.0,-7.0,-3.0,33.54,9.11,challenge_video_data
257,8.58,88,car,477,431,513,454,-2.0,-1.0,-7.0,-1.0,38.19,9.6,challenge_video_data
258,8.61,88,car,471,431,509,457,-6.0,0.0,-4.0,3.0,36.18,11.46,challenge_video_data
259,8.64,88,car,460,429,503,456,-11.0,-2.0,-6.0,-1.0,31.98,10.88,challenge_video_data
260,8.68,88,car,450,431,493,460,-10.0,2.0,-10.0,4.0,31.98,10.39,challenge_video_data
255,8.51,90,car,373,434,435,466,-7.0,-1.0,-6.0,0.0,22.18,6.71,challenge_video_data
256,8.54,90,car,358,431,418,466,-15.0,-3.0,-17.0,0.0,22.92,7.62,challenge_video_data
257,8.58,91,car,278,428,377,469,-4.0,-1.0,9.0,0.0,13.89,8.27,challenge_video_data
260,8.68,94,car,218,425,349,473,-12.0,-2.0,27.0,1.0,10.5,4.92,challenge_video_data
261,8.71,94,car,180,424,342,477,-38.0,-1.0,-7.0,4.0,8.49,3.91,challenge_video_data
262,8.74,94,car,166,424,326,479,-14.0,0.0,-16.0,2.0,8.59,4.01,challenge_video_data
263,8.78,94,car,147,427,301,481,-19.0,3.0,-25.0,2.0,8.93,5.63,challenge_video_data
264,8.81,94,car,86,427,218,484,-61.0,0.0,-70.19,3.0,10.42,7.33,challenge_video_data
265,8.84,94,car,55,427,181,486,-31.0,0.0,-37.0,2.0,10.91,9.58,challenge_video_data
263,8.78,96,car,435,431,480,462,-4.0,0.0,-4.0,0.0,30.56,3.58,challenge_video_data
264,8.81,96,car,415,432,463,464,-20.0,1.0,-17.0,2.0,28.65,6.48,challenge_video_data
265,8.84,96,car,405,432,453,464,-10.0,0.0,-10.0,0.0,28.65,6.71,challenge_video_data
266,8.88,96,car,394,431,444,463,-11.0,-1.0,-9.0,-1.0,27.5,6.82,challenge_video_data
267,8.91,96,car,381,432,436,463,-13.0,1.0,-8.0,0.0,25.0,6.52,challenge_video_data
268,8.94,96,car,367,431,425,465,-14.0,-1.0,-11.0,2.0,23.71,8.33,challenge_video_data
269,8.98,96,car,358,428,414,465,-9.0,-3.0,-11.0,0.0,24.55,8.88,challenge_video_data
270,9.01,96,car,341,426,401,466,-17.0,-2.0,-13.0,1.0,22.92,10.11,challenge_video_data
271,9.04,96,car,328,428,387,467,-13.0,2.0,-14.0,1.0,23.31,10.0,challenge_video_data
272,9.08,96,car,316,429,376,470,-12.0,1.0,-11.0,3.0,22.92,12.11,challenge_video_data
273,9.11,96,car,300,430,365,471,-16.0,1.0,-11.0,1.0,21.15,13.46,challenge_video_data
274,9.14,96,car,286,431,350,474,-14.0,1.0,-15.0,3.0,21.48,14.17,challenge_video_data
275,9.18,96,car,261,432,333,476,-25.0,1.0,-17.0,2.0,19.1,16.25,challenge_video_data
276,9.21,96,car,235,432,316,479,-26.0,0.0,-17.0,3.0,16.98,19.74,challenge_video_data
277,9.24,96,car,213,433,300,479,-22.0,1.0,-16.0,0.0,15.8,20.8,challenge_video_data
278,9.28,96,car,189,435,281,479,-24.0,2.0,-19.0,0.0,14.95,21.53,challenge_video_data
279,9.31,96,car,159,436,258,485,-30.0,1.0,-23.0,6.0,13.89,22.66,challenge_video_data
280,9.34,96,car,130,435,239,489,-29.0,-1.0,-19.0,4.0,12.61,22.33,challenge_video_data
281,9.38,96,car,104,434,212,491,-26.0,-1.0,-27.0,2.0,12.73,21.37,challenge_video_data
282,9.41,96,car,64,433,177,492,-40.0,-1.0,-35.0,1.0,12.17,20.48,challenge_video_data
283,9.44,96,car,30,432,151,496,-34.0,-1.0,-26.0,4.0,11.36,20.75,challenge_video_data
284,9.48,96,car,-8,446,34,492,-38.0,8.0,-70.19,-4.0,32.74,39.33,challenge_video_data
285,9.51,96,car,-6,427,83,499,2.0,-8.189999999999992,31.76000000000022,7.0,15.45,38.53,challenge_video_data
286,9.54,96,car,0,426,53,497,6.0,-1.0,-30.0,-2.0,25.94,38.05,challenge_video_data
265,8.84,98,car,151,427,270,485,-10.0,0.0,-14.0,2.0,11.55,3.05,challenge_video_data
266,8.88,98,car,95,426,234,489,-56.0,-1.0,-36.0,4.0,9.89,6.3,challenge_video_data
267,8.91,98,car,36,425,196,494,-59.0,-1.0,-38.0,5.0,8.59,8.58,challenge_video_data
268,8.94,98,car,-2,424,163,498,-38.0,-1.0,-33.0,4.0,8.33,10.35,challenge_video_data
270,9.01,99,car,0,419,109,498,0.0,1.0,-20.0,-1.0,12.61,4.38,challenge_video_data
271,9.04,99,car,0,424,36,497,0.0,5.0,-70.19,-1.0,38.19,15.7,challenge_video_data
282,9.41,101,car,471,440,510,462,-2.0,-1.0,-3.0,-1.0,35.26,4.97,challenge_video_data
287,9.58,103,car,425,435,475,465,-7.0,0.0,-6.0,0.0,27.5,8.44,challenge_video_data
288,9.61,103,car,411,435,464,466,-14.0,0.0,-11.0,1.0,25.94,11.74,challenge_video_data
289,9.64,103,car,399,435,451,466,-12.0,0.0,-13.0,0.0,26.44,12.8,challenge_video_data
287,9.58,104,car,484,434,539,464,-4.0,0.0,-4.0,0.0,25.0,6.36,challenge_video_data
288,9.61,104,car,458,434,524,464,-26.0,0.0,-15.0,0.0,20.83,9.82,challenge_video_data
291,9.71,105,car,451,435,509,464,-7.0,0.0,-7.0,0.0,23.71,8.19,challenge_video_data
292,9.74,105,car,410,440,472,469,-41.0,5.0,-37.0,5.0,22.18,15.98,challenge_video_data
293,9.78,105,car,443,435,489,462,7.570000000000164,-5.0,17.0,-6.189999999999992,29.89,15.51,challenge_video_data
294,9.81,107,car,367,439,427,474,7.570000000000164,0.0,30.0,-2.0,22.92,13.29,challenge_video_data
295,9.84,107,car,359,439,439,473,-8.0,0.0,12.0,-1.0,17.19,9.1,challenge_video_data
296,9.88,107,car,335,437,422,474,-24.0,-2.0,-17.0,1.0,15.8,9.12,challenge_video_data
295,9.84,109,car,433,436,480,464,-2.0,-1.0,0.0,0.0,29.26,14.52,challenge_video_data
297,9.91,111,car,290,437,370,480,-2.0,-3.0,24.0,0.0,17.19,4.37,challenge_video_data
298,9.94,111,car,266,432,390,484,-24.0,-5.0,20.0,4.0,11.09,4.11,challenge_video_data
299,9.98,111,car,223,429,374,487,-43.0,-3.0,-16.0,3.0,9.11,5.01,challenge_video_data
300,10.01,111,car,186,427,346,490,-37.0,-2.0,-28.0,3.0,8.59,6.13,challenge_video_data
301,10.04,111,car,159,435,310,490,-27.0,8.0,-36.0,0.0,9.11,7.67,challenge_video_data
302,10.08,111,car,111,439,281,495,-48.0,4.0,-29.0,5.0,8.09,8.3,challenge_video_data
303,10.11,111,car,56,435,241,497,-55.0,-4.0,-40.0,2.0,7.43,10.09,challenge_video_data
304,10.14,111,car,-6,427,185,498,-62.0,-8.0,-56.0,1.0,7.2,11.31,challenge_video_data
298,9.94,112,car,401,434,462,468,-2.0,-1.0,-3.0,0.0,22.54,10.88,challenge_video_data
299,9.98,112,car,382,431,448,469,-19.0,-3.0,-14.0,1.0,20.83,11.48,challenge_video_data
300,10.01,112,car,372,429,437,470,-10.0,-2.0,-11.0,1.0,21.15,11.55,challenge_video_data
301,10.04,112,car,359,429,429,470,-13.0,0.0,-8.0,0.0,19.64,10.78,challenge_video_data
302,10.08,112,car,344,430,413,473,-15.0,1.0,-16.0,3.0,19.93,10.51,challenge_video_data
303,10.11,112,car,328,430,406,474,-16.0,0.0,-7.0,1.0,17.63,8.4,challenge_video_data
304,10.14,112,car,312,427,390,475,-16.0,-3.0,-16.0,1.0,17.63,7.04,challenge_video_data
305,10.18,112,car,294,427,377,478,-18.0,0.0,-13.0,3.0,16.57,6.42,challenge_video_data
306,10.21,112,car,272,427,363,478,-22.0,0.0,-14.0,0.0,15.11,6.88,challenge_video_data
307,10.24,112,car,247,430,351,484,-25.0,3.0,-12.0,6.0,13.22,7.61,challenge_video_data
308,10.28,112,car,222,431,331,487,-25.0,1.0,-20.0,3.0,12.61,9.25,challenge_video_data
309,10.31,112,car,196,429,312,486,-26.0,-2.0,-19.0,-1.0,11.85,10.83,challenge_video_data
310,10.34,112,car,166,428,287,490,-30.0,-1.0,-25.0,4.0,11.36,12.15,challenge_video_data
311,10.38,112,car,135,428,261,491,-31.0,0.0,-26.0,1.0,10.91,12.67,challenge_video_data
312,10.41,112,car,99,427,235,496,-36.0,-1.0,-26.0,5.0,10.11,14.83,challenge_video_data
313,10.44,112,car,53,422,203,497,-46.0,-5.0,-32.0,1.0,9.17,16.32,challenge_video_data
314,10.48,112,car,10,421,181,500,-43.0,-1.0,-22.0,3.0,8.04,15.34,challenge_video_data
315,10.51,112,car,-6,417,146,502,-16.0,-4.0,-35.0,2.0,9.05,13.78,challenge_video_data
316,10.54,112,car,-3,418,108,503,3.0,1.0,-38.0,1.0,12.39,13.06,challenge_video_data
317,10.58,112,car,-1,418,67,505,2.0,0.0,-41.0,2.0,20.22,12.83,challenge_video_data
318,10.61,112,car,0,423,43,438,1.0,5.0,-24.0,-6.189999999999992,31.98,14.81,challenge_video_data
319,10.64,112,car,0,422,223,511,0.0,-1.0,31.76000000000022,8.0,6.17,15.89,challenge_video_data
320,10.68,112,car,0,421,130,508,0.0,-1.0,-70.19,-3.0,10.58,16.38,challenge_video_data
299,9.98,113,car,531,431,571,455,-4.0,-1.0,-6.0,-1.0,34.38,12.39,challenge_video_data
300,10.01,113,car,529,430,568,454,-2.0,-1.0,-3.0,-1.0,35.26,11.03,challenge_video_data
301,10.04,113,car,519,431,560,455,-10.0,1.0,-8.0,1.0,33.54,11.04,challenge_video_data
303,10.11,114,car,502,433,552,458,-7.0,-1.0,-4.0,-1.0,27.5,5.22,challenge_video_data
304,10.14,114,car,456,429,492,456,-46.0,-4.0,-60.0,-2.0,38.19,17.8,challenge_video_data
305,10.18,114,car,446,430,483,461,-10.0,1.0,-9.0,5.0,37.16,19.07,challenge_video_data
306,10.21,114,car,445,430,487,464,-1.0,0.0,4.0,3.0,32.74,22.99,challenge_video_data
307,10.24,114,car,439,431,522,470,-6.0,1.0,31.76000000000022,6.0,16.57,15.44,challenge_video_data
308,10.28,114,car,470,439,525,465,7.570000000000164,8.0,3.0,-5.0,25.0,12.39,challenge_video_data
309,10.31,114,car,415,436,490,470,-55.0,-3.0,-35.0,5.0,18.33,13.2,challenge_video_data
310,10.34,114,car,400,438,493,473,-15.0,2.0,3.0,3.0,14.78,14.01,challenge_video_data
311,10.38,114,car,374,439,465,473,-26.0,1.0,-28.0,0.0,15.11,15.61,challenge_video_data
312,10.41,114,car,354,434,471,476,-20.0,-5.0,6.0,3.0,11.75,16.96,challenge_video_data
313,10.44,114,car,322,431,465,477,-32.0,-3.0,-6.0,1.0,9.62,11.77,challenge_video_data
314,10.48,114,car,280,434,426,479,-42.0,3.0,-39.0,2.0,9.42,11.73,challenge_video_data
315,10.51,114,car,239,433,395,483,-41.0,-1.0,-31.0,4.0,8.81,11.2,challenge_video_data
316,10.54,114,car,180,433,384,493,-59.0,0.0,-11.0,8.0,6.74,9.46,challenge_video_data
317,10.58,114,car,108,431,320,502,-65.19,-2.0,-64.0,8.0,6.49,10.32,challenge_video_data
306,10.21,115,car,0,424,128,501,0.0,-2.0,-28.0,-3.0,10.74,4.64,challenge_video_data
307,10.24,115,car,0,422,75,506,0.0,-2.0,-53.0,5.0,18.33,9.88,challenge_video_data
308,10.28,115,car,0,427,30,508,0.0,5.0,-45.0,2.0,45.83,23.78,challenge_video_data
311,10.38,116,car,449,433,501,465,-6.0,-2.0,-4.0,0.0,26.44,5.76,challenge_video_data
317,10.58,119,car,429,443,472,466,0.0,3.0,-2.0,2.0,31.98,2.45,challenge_video_data
318,10.61,119,car,421,444,464,467,-8.0,1.0,-8.0,1.0,31.98,2.4,challenge_video_data
319,10.64,119,car,421,443,460,465,0.0,-1.0,-4.0,-2.0,35.26,3.72,challenge_video_data
320,10.68,119,car,405,440,453,466,-16.0,-3.0,-7.0,1.0,28.65,5.49,challenge_video_data
321,10.71,119,car,393,438,446,468,-12.0,-2.0,-7.0,2.0,25.94,8.46,challenge_video_data
322,10.74,119,car,388,440,439,467,-5.0,2.0,-7.0,-1.0,26.96,12.67,challenge_video_data
323,10.78,119,car,380,442,430,468,-8.0,2.0,-9.0,1.0,27.5,16.51,challenge_video_data
324,10.81,119,car,370,441,420,470,-10.0,-1.0,-10.0,2.0,27.5,19.17,challenge_video_data
325,10.84,119,car,363,442,415,471,-7.0,1.0,-5.0,1.0,26.44,18.5,challenge_video_data
326,10.88,119,car,347,443,402,474,-16.0,1.0,-13.0,3.0,25.0,15.92,challenge_video_data
327,10.91,119,car,337,442,389,473,-10.0,-1.0,-13.0,-1.0,26.44,15.79,challenge_video_data
320,10.68,121,car,267,429,386,481,-16.0,0.0,-14.0,0.0,11.55,4.6,challenge_video_data
321,10.71,121,car,232,429,356,484,-35.0,0.0,-30.0,3.0,11.09,7.92,challenge_video_data
322,10.74,121,car,203,429,333,486,-29.0,0.0,-23.0,2.0,10.58,11.13,challenge_video_data
323,10.78,121,car,156,427,297,490,-47.0,-2.0,-36.0,4.0,9.75,12.85,challenge_video_data
324,10.81,121,car,118,422,275,493,-38.0,-5.0,-22.0,3.0,8.76,15.48,challenge_video_data
325,10.84,121,car,72,420,233,497,-46.0,-2.0,-42.0,4.0,8.54,16.27,challenge_video_data
326,10.88,121,car,4,417,202,505,-65.19,-3.0,-31.0,8.0,6.94,15.68,challenge_video_data
320,10.68,122,car,499,434,545,459,-4.0,-1.0,-3.0,-1.0,29.89,5.11,challenge_video_data
321,10.71,122,car,484,433,533,458,-15.0,-1.0,-12.0,-1.0,28.06,10.18,challenge_video_data
324,10.81,123,car,452,439,504,462,-5.0,0.0,-4.0,0.0,26.44,14.67,challenge_video_data
325,10.84,123,car,421,436,490,467,-31.0,-3.0,-14.0,5.0,19.93,14.03,challenge_video_data
330,11.01,125,car,302,432,426,478,-12.0,-1.0,-5.0,2.0,11.09,2.56,challenge_video_data
334,11.14,129,car,455,445,499,467,-4.0,-2.0,-2.0,0.0,31.25,3.08,challenge_video_data
335,11.18,129,car,437,441,493,467,-18.0,-4.0,-6.0,0.0,24.55,7.89,challenge_video_data
336,11.21,129,car,421,445,471,467,-16.0,4.0,-22.0,0.0,27.5,9.62,challenge_video_data
337,11.24,129,car,411,446,463,468,-10.0,1.0,-8.0,1.0,26.44,12.37,challenge_video_data
338,11.28,129,car,402,445,464,471,-9.0,-1.0,1.0,3.0,22.18,14.86,challenge_video_data
339,11.31,129,car,391,443,449,471,-11.0,-2.0,-15.0,0.0,23.71,21.05,challenge_video_data
340,11.34,129,car,376,441,438,473,-15.0,-2.0,-11.0,2.0,22.18,20.33,challenge_video_data
341,11.38,129,car,361,440,430,474,-15.0,-1.0,-8.0,1.0,19.93,21.01,challenge_video_data
342,11.41,129,car,340,440,414,477,-21.0,0.0,-16.0,3.0,18.58,18.59,challenge_video_data
343,11.44,129,car,326,440,401,481,-14.0,0.0,-13.0,4.0,18.33,19.7,challenge_video_data
344,11.48,129,car,302,440,387,482,-24.0,0.0,-14.0,1.0,16.18,15.37,challenge_video_data
345,11.51,129,car,277,436,375,482,-25.0,-4.0,-12.0,0.0,14.03,16.39,challenge_video_data
346,11.54,129,car,250,438,356,486,-27.0,2.0,-19.0,4.0,12.97,16.27,challenge_video_data
347,11.58,129,car,213,440,337,489,-37.0,2.0,-19.0,3.0,11.09,18.08,challenge_video_data
348,11.61,129,car,178,439,311,490,-35.0,-1.0,-26.0,1.0,10.34,18.86,challenge_video_data
349,11.64,129,car,142,438,279,494,-36.0,-1.0,-32.0,4.0,10.04,20.15,challenge_video_data
350,11.68,129,car,107,440,254,497,-35.0,2.0,-25.0,3.0,9.35,20.17,challenge_video_data
351,11.71,129,car,44,440,216,505,-63.0,0.0,-38.0,8.0,7.99,20.38,challenge_video_data
352,11.75,129,car,-10,438,176,509,-54.0,-2.0,-40.0,4.0,7.39,20.22,challenge_video_data
334,11.14,130,car,82,426,304,500,5.0,-3.0,-10.0,-6.189999999999992,6.19,0.6943000000000003,challenge_video_data
335,11.18,131,car,0,420,218,512,0.0,-6.0,-45.0,1.0,6.31,4.33,challenge_video_data
336,11.21,131,car,0,414,109,512,0.0,-6.0,-70.19,0.0,12.61,14.23,challenge_video_data
336,11.21,132,car,197,445,277,490,-15.0,0.0,-10.0,-2.0,17.19,8.61,challenge_video_data
337,11.24,132,car,154,444,246,489,-43.0,-1.0,-31.0,-1.0,14.95,14.31,challenge_video_data
340,11.34,133,car,92,443,198,494,-7.0,0.0,-9.0,0.0,12.97,9.81,challenge_video_data
342,11.41,134,car,17,440,139,498,-15.0,-2.0,-15.0,0.0,11.27,4.72,challenge_video_data
343,11.44,134,car,-3,438,87,500,-20.0,-2.0,-52.0,2.0,15.28,11.85,challenge_video_data
344,11.48,134,car,-5,433,40,500,-2.0,-5.0,-47.0,0.0,30.56,18.13,challenge_video_data
349,11.64,136,car,432,440,475,464,-4.0,0.0,-2.0,0.0,31.98,23.24,challenge_video_data
350,11.68,136,car,414,439,463,464,-18.0,-1.0,-12.0,0.0,28.06,26.02,challenge_video_data
351,11.71,136,car,403,436,454,464,-11.0,-3.0,-9.0,0.0,26.96,24.58,challenge_video_data
352,11.75,136,car,393,438,449,469,-10.0,2.0,-5.0,5.0,24.55,21.52,challenge_video_data
353,11.78,136,car,386,437,443,470,-7.0,-1.0,-6.0,1.0,24.12,20.02,challenge_video_data
354,11.81,137,car,0,437,122,510,0.0,-2.0,-13.0,-3.0,11.27,6.31,challenge_video_data
356,11.88,138,car,365,442,417,470,-2.0,0.0,-3.0,0.0,26.44,15.83,challenge_video_data
357,11.91,138,car,352,443,404,471,-13.0,1.0,-13.0,1.0,26.44,20.05,challenge_video_data
358,11.95,138,car,339,440,391,471,-13.0,-3.0,-13.0,0.0,26.44,23.18,challenge_video_data
359,11.98,138,car,326,439,383,474,-13.0,-1.0,-8.0,3.0,24.12,24.67,challenge_video_data
360,12.01,138,car,308,439,378,479,-18.0,0.0,-5.0,5.0,19.64,27.33,challenge_video_data
361,12.05,138,car,294,437,365,479,-14.0,-2.0,-13.0,0.0,19.37,30.04,challenge_video_data
362,12.08,138,car,276,440,350,484,-18.0,3.0,-15.0,5.0,18.58,30.27,challenge_video_data
363,12.11,138,car,254,440,335,486,-22.0,0.0,-15.0,2.0,16.98,29.62,challenge_video_data
364,12.15,138,car,231,440,321,487,-23.0,0.0,-14.0,1.0,15.28,29.64,challenge_video_data
365,12.18,138,car,210,441,305,491,-21.0,1.0,-16.0,4.0,14.47,29.86,challenge_video_data
366,12.21,138,car,181,445,279,496,-29.0,4.0,-26.0,5.0,14.03,29.82,challenge_video_data
367,12.25,138,car,154,446,255,501,-27.0,1.0,-24.0,5.0,13.61,30.68,challenge_video_data
368,12.28,138,car,124,445,233,504,-30.0,-1.0,-22.0,3.0,12.61,30.05,challenge_video_data
369,12.31,138,car,85,443,204,505,-39.0,-2.0,-29.0,1.0,11.55,29.83,challenge_video_data
370,12.35,138,car,42,439,175,507,-43.0,-4.0,-29.0,2.0,10.34,29.52,challenge_video_data
371,12.38,138,car,-6,436,142,510,-48.0,-3.0,-33.0,3.0,9.29,28.31,challenge_video_data
372,12.41,139,car,473,438,512,459,-3.0,0.0,-3.0,0.0,35.26,15.53,challenge_video_data
373,12.45,140,car,0,437,102,511,0.0,-2.0,-12.0,-2.0,13.48,8.6,challenge_video_data
374,12.48,140,car,0,441,45,507,0.0,4.0,-57.0,-4.0,30.56,26.43,challenge_video_data
380,12.68,142,car,421,432,472,463,-1.0,0.0,-3.0,0.0,26.96,17.72,challenge_video_data
382,12.75,143,car,340,437,394,468,-2.0,-1.0,-2.0,-1.0,25.46,22.56,challenge_video_data
393,13.11,147,car,190,433,258,479,-5.0,-2.0,-1.0,0.0,20.22,8.59,challenge_video_data
396,13.21,148,car,237,425,303,473,-8.0,-1.0,-9.0,-1.0,20.83,11.28,challenge_video_data
397,13.25,148,car,203,426,272,473,-34.0,1.0,-31.0,0.0,19.93,15.56,challenge_video_data
398,13.28,148,car,178,429,244,480,-25.0,3.0,-28.0,7.0,20.83,16.36,challenge_video_data
399,13.31,148,car,146,427,221,483,-32.0,-2.0,-23.0,3.0,18.33,18.06,challenge_video_data
396,13.21,149,car,125,428,202,484,-7.0,-1.0,-7.0,0.0,17.86,9.44,challenge_video_data
397,13.25,149,car,149,423,258,479,7.570000000000164,-5.0,31.76000000000022,-5.0,12.61,10.42,challenge_video_data
398,13.28,149,car,138,422,252,480,-11.0,-1.0,-6.0,1.0,12.06,8.44,challenge_video_data
398,13.28,150,car,68,428,174,487,-4.0,0.0,-4.0,0.0,12.97,4.32,challenge_video_data
398,13.28,151,car,1211,478,1279,684,-8.0,-1.0,0.0,2.0,20.22,7.11,challenge_video_data
399,13.31,151,car,1196,474,1279,685,-15.0,-4.0,0.0,1.0,16.57,7.46,challenge_video_data
400,13.35,151,car,1202,469,1280,680,6.0,-5.0,1.0,-5.0,17.63,6.85,challenge_video_data
401,13.38,151,car,1203,465,1279,677,1.0,-4.0,-1.0,-3.0,18.09,6.82,challenge_video_data
402,13.41,151,car,1196,463,1279,682,-7.0,-2.0,0.0,5.0,16.57,7.27,challenge_video_data
403,13.45,151,car,1191,459,1280,684,-5.0,-4.0,1.0,2.0,15.45,8.04,challenge_video_data
404,13.48,151,car,1192,459,1280,689,1.0,0.0,0.0,5.0,15.62,8.5,challenge_video_data
405,13.51,151,car,1182,460,1280,687,-10.0,1.0,0.0,-2.0,14.03,10.31,challenge_video_data
406,13.55,151,car,1174,460,1279,681,-8.0,0.0,-1.0,-6.0,13.1,10.86,challenge_video_data
407,13.58,151,car,1167,458,1278,684,-7.0,-2.0,-1.0,3.0,12.39,11.09,challenge_video_data
408,13.61,151,car,1165,460,1278,689,-2.0,2.0,0.0,5.0,12.17,10.93,challenge_video_data
409,13.65,151,car,1162,452,1278,681,-3.0,-8.0,0.0,-6.189999999999992,11.85,11.42,challenge_video_data
410,13.68,151,car,1154,455,1279,679,-8.0,3.0,1.0,-2.0,11.0,10.41,challenge_video_data
411,13.71,151,car,1143,450,1279,686,-11.0,-5.0,0.0,7.0,10.11,10.66,challenge_video_data
412,13.75,151,car,1140,444,1278,688,-3.0,-6.0,-1.0,2.0,9.96,9.99,challenge_video_data
398,13.28,152,car,426,436,467,460,-5.0,0.0,-2.0,0.0,33.54,10.91,challenge_video_data
399,13.31,152,car,424,438,465,461,-2.0,2.0,-2.0,1.0,33.54,10.97,challenge_video_data
400,13.35,152,car,415,439,458,463,-9.0,1.0,-7.0,2.0,31.98,13.47,challenge_video_data
401,13.38,152,car,410,438,446,462,-5.0,-1.0,-12.0,-1.0,38.19,16.27,challenge_video_data
402,13.41,152,car,401,433,440,458,-9.0,-5.0,-6.0,-4.0,35.26,18.95,challenge_video_data
403,13.45,152,car,397,435,436,459,-4.0,2.0,-4.0,1.0,35.26,22.45,challenge_video_data
404,13.48,152,car,390,435,432,459,-7.0,0.0,-4.0,0.0,32.74,25.7,challenge_video_data
405,13.51,152,car,386,438,427,461,-4.0,3.0,-5.0,2.0,33.54,28.41,challenge_video_data
406,13.55,152,car,376,439,417,463,-10.0,1.0,-10.0,2.0,33.54,29.15,challenge_video_data
407,13.58,152,car,367,440,411,464,-9.0,1.0,-6.0,1.0,31.25,30.71,challenge_video_data
408,13.61,152,car,360,445,403,468,-7.0,5.0,-8.0,4.0,31.98,32.06,challenge_video_data
409,13.65,152,car,349,440,396,468,-11.0,-5.0,-7.0,0.0,29.26,35.18,challenge_video_data
410,13.68,152,car,337,436,388,467,-12.0,-4.0,-8.0,-1.0,26.96,33.99,challenge_video_data
